concept_id,concept_name,standard_concept,standard_concept_caption,invalid_reason,invalid_reason_caption,concept_code,domain_id,vocabulary_id,concept_class_id,valid_start_date,valid_end_date
2936895,glucose / potassium chloride / sodium chloride / sodium citrate Oral Powder [Oral Rehydration Salts],S,Standard,V,Valid,OMOP5153601,Drug,RxNorm Extension,Branded Drug Form,1625025600000,4102376400000
43516308,Glucose / Potassium Chloride / Sodium Chloride / sodium citrate Oral Powder [Ors],S,Standard,V,Valid,OMOP2803423,Drug,RxNorm Extension,Branded Drug Form,1503979200000,4102376400000
40738986,Glucose / Potassium Chloride / Sodium Chloride / sodium citrate Oral Powder [Rapolyte],S,Standard,V,Valid,OMOP4718210,Drug,RxNorm Extension,Branded Drug Form,1528084800000,4102376400000
43517549,Glucose / Potassium Chloride / Sodium Chloride / sodium citrate Oral Powder [Rehydration Formula],S,Standard,V,Valid,OMOP2804664,Drug,RxNorm Extension,Branded Drug Form,1503979200000,4102376400000
43516307,Glucose / Potassium Chloride / Sodium Chloride / sodium citrate Oral Powder [Repalyte],S,Standard,V,Valid,OMOP2803422,Drug,RxNorm Extension,Branded Drug Form,1503979200000,4102376400000
43516306,Glucose / Potassium Chloride / Sodium Chloride / sodium citrate Oral Powder [Restore Ors],S,Standard,V,Valid,OMOP2803421,Drug,RxNorm Extension,Branded Drug Form,1503979200000,4102376400000
35863108,glucose / potassium chloride / sodium chloride / sodium citrate Oral Solution,S,Standard,V,Valid,OMOP5019573,Drug,RxNorm Extension,Clinical Drug Form,1601611200000,4102376400000
35863109,glucose / potassium chloride / sodium chloride / sodium citrate Oral Solution [Yanli],S,Standard,V,Valid,OMOP5019574,Drug,RxNorm Extension,Branded Drug Form,1601611200000,4102376400000
43797159,Glucose / Potassium Chloride / Sodium Chloride / sodium citrate Oral Suspension,S,Standard,V,Valid,OMOP958139,Drug,RxNorm Extension,Clinical Drug Form,1503547200000,4102376400000
43617262,Glucose / Potassium Chloride / Sodium Chloride / sodium citrate Oral Suspension [Infectodiarrstop],S,Standard,V,Valid,OMOP958161,Drug,RxNorm Extension,Branded Drug Form,1503547200000,4102376400000
43581268,Glucose / Potassium Chloride / Sodium Chloride / sodium citrate Oral Suspension [Infectoval],S,Standard,V,Valid,OMOP958181,Drug,RxNorm Extension,Branded Drug Form,1503547200000,4102376400000
43287898,Glucose / Potassium Chloride / Sodium Chloride / sodium citrate Powder for Oral Solution,S,Standard,V,Valid,OMOP528402,Drug,RxNorm Extension,Clinical Drug Form,1503547200000,4102376400000
1234738,glucose / potassium chloride / sodium chloride / sodium citrate Powder for Oral Solution [Care plus ors],S,Standard,V,Valid,OMOP5215442,Drug,RxNorm Extension,Branded Drug Form,1692849600000,4102376400000
43514680,Glucose / Potassium Chloride / Sodium Chloride / sodium citrate Powder for Oral Solution [Gastrolyte],S,Standard,V,Valid,OMOP2801795,Drug,RxNorm Extension,Branded Drug Form,1503979200000,4102376400000
1234736,glucose / potassium chloride / sodium chloride / sodium citrate Powder for Oral Solution [Orisel],S,Standard,V,Valid,OMOP5215440,Drug,RxNorm Extension,Branded Drug Form,1692849600000,4102376400000
43293337,Glucose / Potassium Chloride / Sodium Chloride / sodium citrate Powder for Oral Solution [Ors],S,Standard,V,Valid,OMOP528403,Drug,RxNorm Extension,Branded Drug Form,1503547200000,4102376400000
43266121,Glucose / Potassium Chloride / Sodium Chloride / sodium citrate Powder for Oral Solution [O.R.S],S,Standard,V,Valid,OMOP528405,Drug,RxNorm Extension,Branded Drug Form,1503547200000,4102376400000
1234737,glucose / potassium chloride / sodium chloride / sodium citrate Powder for Oral Solution [Ors apotex],S,Standard,V,Valid,OMOP5215441,Drug,RxNorm Extension,Branded Drug Form,1692849600000,4102376400000
43271617,Glucose / Potassium Chloride / Sodium Chloride / sodium citrate Powder for Oral Solution [Rehydration Formula],S,Standard,V,Valid,OMOP528407,Drug,RxNorm Extension,Branded Drug Form,1503547200000,4102376400000
43255329,Glucose / Potassium Chloride / Sodium Chloride / sodium citrate Powder for Oral Solution [Repalyte],S,Standard,V,Valid,OMOP528404,Drug,RxNorm Extension,Branded Drug Form,1503547200000,4102376400000
43282440,Glucose / Potassium Chloride / Sodium Chloride / sodium citrate Powder for Oral Solution [Restore Ors],S,Standard,V,Valid,OMOP528406,Drug,RxNorm Extension,Branded Drug Form,1503547200000,4102376400000
42955279,Glucose / potassium citrate / Sodium Chloride / sodium citrate Oral Powder,S,Standard,V,Valid,OMOP4681819,Drug,RxNorm Extension,Clinical Drug Form,1534824000000,4102376400000
2011936,glucose / potassium citrate / sodium chloride / sodium citrate Oral Powder [EREDROL-F],S,Standard,V,Valid,OMOP4954894,Drug,RxNorm Extension,Branded Drug Form,1596168000000,4102376400000
42955280,Glucose / potassium citrate / Sodium Chloride / sodium citrate Oral Powder [PEDIRA],S,Standard,V,Valid,OMOP4681820,Drug,RxNorm Extension,Branded Drug Form,1534824000000,4102376400000
44029902,Glucose / potassium citrate / Sodium Chloride / sodium citrate Oral Solution,S,Standard,V,Valid,OMOP1024533,Drug,RxNorm Extension,Clinical Drug Form,1503547200000,4102376400000
2054288,glucose / potassium citrate / sodium chloride / sodium citrate Oral Solution [PEDIRA],S,Standard,V,Valid,OMOP4954895,Drug,RxNorm Extension,Branded Drug Form,1596168000000,4102376400000
44031316,Glucose / potassium citrate / Sodium Chloride / sodium citrate Oral Solution [Rehydralyte],S,Standard,V,Valid,OMOP1025947,Drug,RxNorm Extension,Branded Drug Form,1503547200000,4102376400000
42955281,Glucose / potassium citrate / Sodium Chloride / sodium citrate Oral Solution [RINGER LIGHT],S,Standard,V,Valid,OMOP4681821,Drug,RxNorm Extension,Branded Drug Form,1534824000000,4102376400000
2054287,glucose / potassium citrate / sodium chloride / sodium citrate Powder for Oral Solution,S,Standard,V,Valid,OMOP4954892,Drug,RxNorm Extension,Clinical Drug Form,1596168000000,4102376400000
2011935,glucose / potassium citrate / sodium chloride / sodium citrate Powder for Oral Solution [EREDROL-F],S,Standard,V,Valid,OMOP4954893,Drug,RxNorm Extension,Branded Drug Form,1596168000000,4102376400000
1234728,glucose / potassium citrate / sodium chloride / sodium citrate Powder for Oral Solution [Orisel-junior],S,Standard,V,Valid,OMOP5215433,Drug,RxNorm Extension,Branded Drug Form,1692849600000,4102376400000
2054286,glucose / potassium citrate / sodium chloride / sodium citrate Powder for Oral Solution [PEDIRA],S,Standard,V,Valid,OMOP4954891,Drug,RxNorm Extension,Branded Drug Form,1596168000000,4102376400000
43761208,Glucose / Sodium Acetate Trihydrate / Sodium Chloride Injectable Solution,S,Standard,V,Valid,OMOP959236,Drug,RxNorm Extension,Clinical Drug Form,1503547200000,4102376400000
21113273,Glucose / Sodium Bicarbonate / Sodium Chloride Injectable Solution,S,Standard,V,Valid,OMOP395602,Drug,RxNorm Extension,Clinical Drug Form,1503547200000,4102376400000
21103415,Glucose / Sodium Bicarbonate / Sodium Chloride Injectable Solution [St Mark's Hospital Formula rehydration],S,Standard,V,Valid,OMOP395603,Drug,RxNorm Extension,Branded Drug Form,1503547200000,4102376400000
40728549,Glucose / Sodium Bicarbonate / Sodium Chloride Oral Powder,S,Standard,V,Valid,OMOP4728505,Drug,RxNorm Extension,Clinical Drug Form,1528084800000,4102376400000
40728548,Glucose / Sodium Bicarbonate / Sodium Chloride Oral Powder [St Mark's Hospital Formula rehydration],S,Standard,V,Valid,OMOP4728506,Drug,RxNorm Extension,Branded Drug Form,1528084800000,4102376400000
36221204,glucose / sodium chloride Injectable Product,C,Classification,V,Valid,1165817,Drug,RxNorm,Clinical Dose Group,1470024000000,4102376400000
40044592,glucose / sodium chloride Injectable Solution,S,Standard,V,Valid,371774,Drug,RxNorm,Clinical Drug Form,18000000,4102376400000
42939061,Glucose / Sodium Chloride Injectable Solution [B.BRAUN GLUCOSE AND SODIUM CHLORIDE],S,Standard,V,Valid,OMOP4665728,Drug,RxNorm Extension,Branded Drug Form,1534824000000,4102376400000
42939056,Glucose / Sodium Chloride Injectable Solution [B BRAUN GLUCOSE SODIUM CHLORIDE],S,Standard,V,Valid,OMOP4665723,Drug,RxNorm Extension,Branded Drug Form,1534824000000,4102376400000
42939062,Glucose / Sodium Chloride Injectable Solution [CHOONGWAE DEXTROSE AND SODIUM CHLORIDE],S,Standard,V,Valid,OMOP4665729,Drug,RxNorm Extension,Branded Drug Form,1534824000000,4102376400000
42939063,Glucose / Sodium Chloride Injectable Solution [CJ DEXTROSE AND SODIUM CHLORIDE],S,Standard,V,Valid,OMOP4665730,Drug,RxNorm Extension,Branded Drug Form,1534824000000,4102376400000
42939058,Glucose / Sodium Chloride Injectable Solution [CJ GLUCOSE SALINE],S,Standard,V,Valid,OMOP4665725,Drug,RxNorm Extension,Branded Drug Form,1534824000000,4102376400000
42939066,Glucose / Sodium Chloride Injectable Solution [DEXTROSE AND SODIUM CHLORIDE],S,Standard,V,Valid,OMOP4665733,Drug,RxNorm Extension,Branded Drug Form,1534824000000,4102376400000
42939059,Glucose / Sodium Chloride Injectable Solution [GLUCOSE & SOD CHIORIDE DAIHAN],S,Standard,V,Valid,OMOP4665726,Drug,RxNorm Extension,Branded Drug Form,1534824000000,4102376400000
42939060,Glucose / Sodium Chloride Injectable Solution [HAFUSOL],S,Standard,V,Valid,OMOP4665727,Drug,RxNorm Extension,Branded Drug Form,1534824000000,4102376400000
21132885,Glucose / Sodium Chloride Injectable Solution [Intraven],S,Standard,V,Valid,OMOP399147,Drug,RxNorm Extension,Branded Drug Form,1503547200000,4102376400000
43617266,"Glucose / Sodium Chloride Injectable Solution [Kochsalz 0,9]",S,Standard,V,Valid,OMOP958906,Drug,RxNorm Extension,Branded Drug Form,1503547200000,4102376400000
42939057,Glucose / Sodium Chloride Injectable Solution [NACL DEXTROSE CJ],S,Standard,V,Valid,OMOP4665724,Drug,RxNorm Extension,Branded Drug Form,1534824000000,4102376400000
21093709,Glucose / Sodium Chloride Injectable Solution [Polyfusor T],S,Standard,V,Valid,OMOP399142,Drug,RxNorm Extension,Branded Drug Form,1503547200000,4102376400000
21152715,Glucose / Sodium Chloride Injectable Solution [Polyfusor TA],S,Standard,V,Valid,OMOP399144,Drug,RxNorm Extension,Branded Drug Form,1503547200000,4102376400000
44044378,Glucose / Sodium Chloride Injectable Solution [Sclerodex],S,Standard,V,Valid,OMOP1039009,Drug,RxNorm Extension,Branded Drug Form,1503547200000,4102376400000
42939065,Glucose / Sodium Chloride Injectable Solution [SD],S,Standard,V,Valid,OMOP4665732,Drug,RxNorm Extension,Branded Drug Form,1534824000000,4102376400000
2054296,glucose / sodium chloride Injectable Solution [SD 1:2],S,Standard,V,Valid,OMOP4954903,Drug,RxNorm Extension,Branded Drug Form,1596168000000,4102376400000
2054297,glucose / sodium chloride Injectable Solution [SD 1:3],S,Standard,V,Valid,OMOP4954904,Drug,RxNorm Extension,Branded Drug Form,1596168000000,4102376400000
2054298,glucose / sodium chloride Injectable Solution [SD 1:4],S,Standard,V,Valid,OMOP4954905,Drug,RxNorm Extension,Branded Drug Form,1596168000000,4102376400000
43815279,Glucose / Sodium Chloride Injectable Solution [Selutrio],S,Standard,V,Valid,OMOP958924,Drug,RxNorm Extension,Branded Drug Form,1503547200000,4102376400000
42939064,Glucose / Sodium Chloride Injectable Solution [SODIUM CHLORIDE & GLUCOSE DAIHAN],S,Standard,V,Valid,OMOP4665731,Drug,RxNorm Extension,Branded Drug Form,1534824000000,4102376400000
21034810,Glucose / Sodium Chloride Injectable Solution [Steriflex],S,Standard,V,Valid,OMOP399148,Drug,RxNorm Extension,Branded Drug Form,1503547200000,4102376400000
36249588,glucose / sodium chloride Injection,S,Standard,V,Valid,1794561,Drug,RxNorm,Clinical Drug Form,1470024000000,4102376400000
36969380,glucose / sodium chloride Injection [Steriflex],S,Standard,V,Valid,OMOP5184674,Drug,RxNorm Extension,Branded Drug Form,1684728000000,4102376400000
44120585,Glucose / Sodium Chloride Irrigation Solution,S,Standard,V,Valid,OMOP1115216,Drug,RxNorm Extension,Clinical Drug Form,1503547200000,4102376400000
36887535,Glucose / Sodium Chloride Prefilled Syringe,S,Standard,V,Valid,OMOP993514,Drug,RxNorm Extension,Clinical Drug Form,1503547200000,4102376400000
21123019,Glucose / Sodium Chloride / sodium citrate Injectable Solution,S,Standard,V,Valid,OMOP399097,Drug,RxNorm Extension,Clinical Drug Form,1503547200000,4102376400000
21093706,Glucose / Sodium Chloride / sodium citrate Injectable Solution [O.R.S],S,Standard,V,Valid,OMOP399098,Drug,RxNorm Extension,Branded Drug Form,1503547200000,4102376400000
40738956,Glucose / Sodium Chloride / sodium citrate Oral Powder,S,Standard,V,Valid,OMOP4718240,Drug,RxNorm Extension,Clinical Drug Form,1528084800000,4102376400000
40738957,Glucose / Sodium Chloride / sodium citrate Oral Powder [Oral Rehydration Salts],S,Standard,V,Valid,OMOP4718239,Drug,RxNorm Extension,Branded Drug Form,1528084800000,4102376400000
44032663,Glycerin 0.5 MG/ML / phenol 0.004 MG/ML / Sodium Chloride 0.009 MG/ML Injectable Solution,S,Standard,V,Valid,OMOP1027294,Drug,RxNorm Extension,Clinical Drug,1503547200000,4102376400000
44089119,Glycerin 0.5 MG/ML / phenol 0.004 MG/ML / Sodium Chloride 0.009 MG/ML Injectable Solution by ALK,S,Standard,V,Valid,OMOP1083750,Drug,RxNorm Extension,Marketed Product,1503547200000,4102376400000
19132158,glycerin 10 MG/ML / sodium chloride 3.5 MG/ML Nasal Spray,S,Standard,V,Valid,806667,Drug,RxNorm,Clinical Drug,1222574400000,4102376400000
19131988,glycerin 30 MG/ML / sodium chloride 7.5 MG/ML Nasal Solution,S,Standard,V,Valid,806140,Drug,RxNorm,Clinical Drug,1222574400000,4102376400000
40236246,glycerin 30 MG/ML / sodium chloride 7.5 MG/ML Nasal Solution [Pretz],S,Standard,V,Valid,1089087,Drug,RxNorm,Branded Drug,1299387600000,4102376400000
19115207,glycerin 30 MG/ML / sodium chloride 7.5 MG/ML Nasal Spray,S,Standard,V,Valid,562564,Drug,RxNorm,Clinical Drug,1126411200000,4102376400000
40236248,glycerin 30 MG/ML / sodium chloride 7.5 MG/ML Nasal Spray [Pretz],S,Standard,V,Valid,1089090,Drug,RxNorm,Branded Drug,1299387600000,4102376400000
1759132,glycerin 30 MG/ML / sodium chloride 7.5 MG/ML [Pretz],S,Standard,V,Valid,2592649,Drug,RxNorm,Branded Drug Comp,1646629200000,4102376400000
44055879,Glycerin / phenol / Sodium Chloride Injectable Solution,S,Standard,V,Valid,OMOP1050510,Drug,RxNorm Extension,Clinical Drug Form,1503547200000,4102376400000
36034742,glycerin / silver nitrate / sodium chloride Topical Cream,S,Standard,V,Valid,OMOP5044763,Drug,RxNorm Extension,Clinical Drug Form,1623902400000,4102376400000
36034741,glycerin / silver nitrate / sodium chloride Topical Cream [Evolsin Ekzem&Neur],S,Standard,V,Valid,OMOP5044762,Drug,RxNorm Extension,Branded Drug Form,1623902400000,4102376400000
36214051,glycerin / sodium chloride Inhalant Product,C,Classification,V,Valid,1156216,Drug,RxNorm,Clinical Dose Group,1470024000000,4102376400000
36214052,glycerin / sodium chloride Nasal Product,C,Classification,V,Valid,1156217,Drug,RxNorm,Clinical Dose Group,1470024000000,4102376400000
40046454,glycerin / sodium chloride Nasal Solution,S,Standard,V,Valid,377459,Drug,RxNorm,Clinical Drug Form,18000000,4102376400000
40236231,glycerin / sodium chloride Nasal Solution [Pretz],S,Standard,V,Valid,1089086,Drug,RxNorm,Branded Drug Form,1299387600000,4102376400000
40114299,glycerin / sodium chloride Nasal Spray,S,Standard,V,Valid,562563,Drug,RxNorm,Clinical Drug Form,1126411200000,4102376400000
40236232,glycerin / sodium chloride Nasal Spray [Pretz],S,Standard,V,Valid,1089089,Drug,RxNorm,Branded Drug Form,1299387600000,4102376400000
40166636,glycine 1.88 MG/ML / sodium chloride 0.025 MEQ/ML Injectable Solution,S,Standard,V,Valid,863535,Drug,RxNorm,Clinical Drug,1254628800000,4102376400000
44123317,Glycine 94 MG / Sodium Chloride 73.3 MG Injectable Solution,S,Standard,V,Valid,OMOP1117948,Drug,RxNorm Extension,Clinical Drug,1503547200000,4102376400000
44063562,Glycine 94 MG / Sodium Chloride 73.3 MG Injectable Solution by Glaxosmithkline,S,Standard,V,Valid,OMOP1058193,Drug,RxNorm Extension,Marketed Product,1503547200000,4102376400000
44032661,Glycine 94 MG / Sodium Chloride 73.5 MG Injectable Solution,S,Standard,V,Valid,OMOP1027292,Drug,RxNorm Extension,Clinical Drug,1503547200000,4102376400000
44110154,Glycine 94 MG / Sodium Chloride 73.5 MG Injectable Solution Box of 2,S,Standard,V,Valid,OMOP1104785,Drug,RxNorm Extension,Clinical Drug Box,1503547200000,4102376400000
44089114,Glycine 94 MG / Sodium Chloride 73.5 MG Injectable Solution Box of 2 by Glaxosmithkline,S,Standard,V,Valid,OMOP1083745,Drug,RxNorm Extension,Marketed Product,1503547200000,4102376400000
36212077,glycine / sodium chloride Injectable Product,C,Classification,V,Valid,1156860,Drug,RxNorm,Clinical Dose Group,1470024000000,4102376400000
40166635,glycine / sodium chloride Injectable Solution,S,Standard,V,Valid,863534,Drug,RxNorm,Clinical Drug Form,1254628800000,4102376400000
1594641,Golytely Oral Powder Product,C,Classification,V,Valid,1870410,Drug,RxNorm,Branded Dose Group,1502078400000,4102376400000
36233517,Golytely Oral Product,C,Classification,V,Valid,1171958,Drug,RxNorm,Branded Dose Group,1470024000000,4102376400000
44029820,Gonadorelin / Sodium Chloride Injectable Solution,S,Standard,V,Valid,OMOP1024451,Drug,RxNorm Extension,Clinical Drug Form,1503547200000,4102376400000
44070004,Gonadorelin / Sodium Chloride Injectable Solution [Relisorm],S,Standard,V,Valid,OMOP1064635,Drug,RxNorm Extension,Branded Drug Form,1503547200000,4102376400000
44809291,Gonadotrophin releasing hormone analogue prophylaxis,S,Standard,V,Valid,844841000000107,Procedure,SNOMED,Procedure,1349064000000,4102376400000
4087121,Government department employee medical examination,S,Standard,V,Valid,184812007,Procedure,SNOMED,Procedure,1012453200000,4102376400000
44789443,Greek language interpreter needed,S,Standard,V,Valid,203591000000100,Observation,SNOMED,Clinical Finding,1143867600000,4102376400000
1450350,Group face to face consultation,S,Standard,V,Valid,2365641000000100,Observation,SNOMED,Procedure,1739336400000,4102376400000
40218353,"Growth hormone therapy (e.g., protropin, hymatrope) (Deprecated)",S,Standard,V,Valid,S5022,Procedure,HCPCS,HCPCS,946702800000,1009774800000
4083045,Guanethidine block,S,Standard,V,Valid,278218003,Procedure,SNOMED,Procedure,1012453200000,4102376400000
44792688,Guarani language interpreter needed,S,Standard,V,Valid,361441000000100,Observation,SNOMED,Clinical Finding,1222833600000,4102376400000
44790419,Gujarati language interpreter needed,S,Standard,V,Valid,203601000000106,Observation,SNOMED,Clinical Finding,1143867600000,4102376400000
